time	V(n002)	I(L1)
2.417818600996792e-002	8.584614e-006	1.997323e-003
2.423025723593831e-002	8.217246e-006	1.997656e-003
2.429479795004064e-002	7.495800e-006	1.998035e-003
2.440368098852408e-002	6.739498e-006	1.998587e-003
2.451398472767859e-002	5.864728e-006	1.999067e-003
2.457247173292199e-002	5.249210e-006	1.999276e-003
2.462348160867771e-002	4.916665e-006	1.999434e-003
2.467596110247449e-002	4.689897e-006	1.999582e-003
2.471776573103111e-002	4.368830e-006	1.999687e-003
2.476650574843273e-002	3.796800e-006	1.999791e-003
2.483738233378187e-002	3.176510e-006	1.999894e-003
2.487866940457291e-002	3.023144e-006	1.999940e-003
2.495214376343007e-002	2.481432e-006	1.999997e-003
2.499215894544233e-002	1.999657e-006	2.000008e-003
2.508274665070753e-002	1.347706e-006	1.999973e-003
2.510337801607897e-002	1.284842e-006	1.999959e-003
2.515385430310842e-002	9.296842e-007	1.999914e-003
2.518877939060493e-002	5.200888e-007	1.999871e-003
2.521941927784580e-002	1.364003e-007	1.999821e-003
2.528021584541889e-002	-2.652275e-007	1.999693e-003
2.530965766560128e-002	-3.490255e-007	1.999625e-003
2.537173816353600e-002	-8.319427e-007	1.999466e-003
2.539645042167498e-002	-1.129360e-006	1.999392e-003
2.548757241719425e-002	-1.893318e-006	1.999066e-003
2.551662542967557e-002	-2.014375e-006	1.998951e-003
2.558374419263642e-002	-2.520313e-006	1.998664e-003
2.563551060984903e-002	-3.066903e-006	1.998414e-003
2.573095090356579e-002	-3.754567e-006	1.997896e-003
2.582939731577852e-002	-4.504916e-006	1.997293e-003
2.588600693807549e-002	-5.053784e-006	1.996909e-003
2.594488883293341e-002	-5.497261e-006	1.996481e-003
2.600647847519614e-002	-5.881286e-006	1.996007e-003
2.606911762877544e-002	-6.387883e-006	1.995497e-003
2.613610735571027e-002	-7.009605e-006	1.994913e-003
2.620741588420931e-002	-7.550959e-006	1.994251e-003
2.636970736970485e-002	-8.800259e-006	1.992601e-003
2.655532461127554e-002	-1.023740e-005	1.990456e-003
2.665298086127554e-002	-1.101603e-005	1.989224e-003
2.684829336127555e-002	-1.255146e-005	1.986529e-003
2.694594961127555e-002	-1.331013e-005	1.985073e-003
2.714126211127555e-002	-1.486177e-005	1.981929e-003
2.733657461127555e-002	-1.642363e-005	1.978491e-003
2.743423086127556e-002	-1.716654e-005	1.976658e-003
2.762954336127556e-002	-1.870657e-005	1.972773e-003
2.772719961127556e-002	-1.946410e-005	1.970717e-003
2.792251211127556e-002	-2.098206e-005	1.966387e-003
2.811782461127556e-002	-2.246305e-005	1.961758e-003
2.821548086127557e-002	-2.325023e-005	1.959334e-003
2.841079336127557e-002	-2.474078e-005	1.954262e-003
2.850844961127557e-002	-2.551116e-005	1.951617e-003
2.870376211127557e-002	-2.701167e-005	1.946104e-003
2.880141836127557e-002	-2.776481e-005	1.943239e-003
2.899673086127558e-002	-2.927417e-005	1.937286e-003
2.919204336127558e-002	-3.080161e-005	1.931045e-003
2.928969961127558e-002	-3.152674e-005	1.927813e-003
2.948501211127558e-002	-3.303412e-005	1.921135e-003
2.968032461127559e-002	-3.447874e-005	1.914166e-003
3.046157461127560e-002	-4.041041e-005	1.883422e-003
3.270766836127563e-002	-5.672069e-005	1.770061e-003
3.495376211127566e-002	-7.193233e-005	1.621506e-003
3.719985586127569e-002	-8.572649e-005	1.440709e-003
3.944594961127573e-002	-9.779623e-005	1.231265e-003
4.169204336127576e-002	-1.079224e-004	9.973396e-004
4.393813711127579e-002	-1.159125e-004	7.435836e-004
4.618423086127582e-002	-1.215937e-004	4.750422e-004
4.833266836127585e-002	-1.247656e-004	2.092638e-004
4.999282461127588e-002	-1.256611e-004	1.027460e-006
5.184829336127590e-002	-1.250485e-004	-2.316152e-004
5.399673086127593e-002	-1.222199e-004	-4.968568e-004
5.507094961127595e-002	-1.199680e-004	-6.263837e-004
5.731704336127598e-002	-1.135061e-004	-8.873179e-004
5.956313711127601e-002	-1.047874e-004	-1.130609e-003
6.180923086127604e-002	-9.398595e-005	-1.351419e-003
6.405532461127597e-002	-8.131530e-005	-1.545359e-003
6.630141836127584e-002	-6.702763e-005	-1.708571e-003
6.854751211127572e-002	-5.140746e-005	-1.837811e-003
7.079360586127559e-002	-3.476513e-005	-1.930508e-003
7.303969961127546e-002	-1.743141e-005	-1.984820e-003
7.528579336127533e-002	2.488597e-007	-1.999667e-003
7.753188711127521e-002	1.792413e-005	-1.974753e-003
7.977798086127508e-002	3.524305e-005	-1.910574e-003
8.202407461127495e-002	5.186121e-005	-1.808406e-003
8.427016836127482e-002	6.744817e-005	-1.670280e-003
8.436782461127482e-002	6.809759e-005	-1.663499e-003
8.661391836127469e-002	8.227851e-005	-1.490791e-003
8.886001211127456e-002	9.482342e-005	-1.288441e-003
9.110610586127443e-002	1.054829e-004	-1.060472e-003
9.335219961127431e-002	1.140450e-004	-8.114166e-004
9.559829336127418e-002	1.203395e-004	-5.462277e-004
9.774673086127406e-002	1.241225e-004	-2.823319e-004
9.979751211127394e-002	1.256274e-004	-2.557031e-005
9.999282461127393e-002	1.256633e-004	-1.027474e-006
1.000000000000000e-001	1.256643e-004	-1.257877e-007
Step Information: F=100  (Run: 2/7)
0.000000000000000e+000	0.000000e+000	0.000000e+000
2.160516861636602e-006	3.000774e-006	2.285419e-009
3.357324960955948e-006	7.238642e-006	8.569968e-009
4.184754623542272e-006	1.123654e-005	1.658760e-008
5.219505020646753e-006	1.745832e-005	3.216041e-008
6.509052299909691e-006	2.710019e-005	6.230318e-008
8.122380059539983e-006	4.208281e-005	1.208637e-007
1.013847059469593e-005	6.529588e-005	2.344869e-007
1.266730590499590e-005	1.012945e-004	4.557014e-007
1.584429879965113e-005	1.569620e-004	8.868882e-007
1.985906110535381e-005	2.429390e-004	1.731704e-006
2.496808894136977e-005	3.750968e-004	3.396833e-006
3.156129548101535e-005	5.769483e-004	6.719779e-006
4.027595966782139e-005	8.806995e-004	1.349652e-005
5.240258620728267e-005	1.326177e-003	2.754310e-005
6.709695195621622e-005	1.823746e-003	5.116217e-005
8.293243266938463e-005	2.208177e-003	8.336447e-005
1.007748981245579e-004	2.351345e-003	1.241768e-004
1.214952251017293e-004	2.117936e-003	1.701145e-004
1.453301972481597e-004	1.487934e-003	2.146161e-004
1.590470381833558e-004	1.027733e-003	2.333794e-004
1.693991591499580e-004	6.853609e-004	2.425861e-004
1.793075868851851e-004	4.139446e-004	2.480907e-004
1.887618809100418e-004	2.298327e-004	2.511803e-004
1.975688845219793e-004	1.417083e-004	2.528275e-004
2.071296008014626e-004	1.441198e-004	2.541874e-004
2.170602170934195e-004	2.523228e-004	2.562381e-004
2.289546213242346e-004	5.052382e-004	2.610708e-004
2.438687330781991e-004	9.399935e-004	2.720042e-004
2.576620073195247e-004	1.386321e-003	2.881703e-004
2.736851712293773e-004	1.855517e-003	3.144151e-004
2.895785022686885e-004	2.156105e-003	3.464209e-004
3.085656142067184e-004	2.209096e-003	3.879415e-004
3.304993629718831e-004	1.916212e-003	4.340137e-004
3.440484392421375e-004	1.569820e-003	4.583953e-004
3.557653698520647e-004	1.198765e-003	4.748016e-004
3.671951373743512e-004	8.402657e-004	4.865045e-004
3.782898528505526e-004	5.396793e-004	4.942300e-004
3.886693962006885e-004	3.328636e-004	4.988125e-004
3.986896820746761e-004	2.255009e-004	5.016088e-004
4.094331161539794e-004	2.223430e-004	5.040118e-004
4.211774971869165e-004	3.440435e-004	5.073717e-004
4.334667777762261e-004	5.911997e-004	5.132600e-004
4.473653442900280e-004	9.678075e-004	5.243500e-004
4.624861875085440e-004	1.410989e-003	5.425186e-004
4.781101638751979e-004	1.807231e-003	5.678307e-004
4.951865164661790e-004	2.063453e-003	6.010691e-004
5.141010601507513e-004	2.054323e-003	6.398371e-004
5.383799904475741e-004	1.691739e-003	6.866233e-004
5.496211573474308e-004	1.411805e-003	7.047202e-004
5.619992870450498e-004	1.049566e-003	7.198709e-004
5.740608431137038e-004	7.178259e-004	7.306144e-004
5.852762953354993e-004	4.672611e-004	7.373401e-004
5.959793429501765e-004	3.130481e-004	7.415070e-004
6.077121308232478e-004	2.555138e-004	7.448039e-004
6.190974275770467e-004	3.185200e-004	7.481403e-004
6.329368357651895e-004	5.331185e-004	7.541350e-004
6.470395452836805e-004	8.580537e-004	7.641415e-004
6.631954999829165e-004	1.284493e-003	7.815657e-004
6.785416829520117e-004	1.647990e-003	8.041399e-004
6.960034813314539e-004	1.910072e-003	8.354166e-004
7.143225026701968e-004	1.933480e-003	8.704723e-004
7.381370561396532e-004	1.644641e-003	9.140680e-004
7.501148104770080e-004	1.383431e-003	9.327548e-004
7.628198597726566e-004	1.046386e-003	9.481563e-004
7.750765246166914e-004	7.337389e-004	9.591432e-004
7.866239333912485e-004	4.898293e-004	9.662681e-004
7.977479212522367e-004	3.346405e-004	9.708357e-004
8.099321850371334e-004	2.722502e-004	9.744902e-004
8.217560390412194e-004	3.285029e-004	9.781192e-004
8.365676958448661e-004	5.379319e-004	9.846111e-004
8.510685941501587e-004	8.429281e-004	9.947706e-004
8.676842249198311e-004	1.238659e-003	1.012147e-003
8.831911928931045e-004	1.560465e-003	1.033889e-003
9.009974923283007e-004	1.778305e-003	1.063802e-003
9.196335086964400e-004	1.765448e-003	1.096584e-003
9.446873959933249e-004	1.445323e-003	1.137921e-003
9.562161516912565e-004	1.204170e-003	1.153796e-003
9.686217925215688e-004	9.018610e-004	1.166793e-003
9.808402304832666e-004	6.256080e-004	1.176166e-003
9.924020509156594e-004	4.183182e-004	1.182238e-003
1.003698168580903e-003	2.949753e-004	1.186248e-003
1.015855584912478e-003	2.647564e-004	1.189622e-003
1.028602799074348e-003	3.455585e-004	1.193516e-003
1.041832489984335e-003	5.351396e-004	1.199396e-003
1.055948670488568e-003	8.160386e-004	1.209137e-003
1.072205759280340e-003	1.166338e-003	1.225374e-003
1.087917589542602e-003	1.451504e-003	1.246003e-003
1.105789988047643e-003	1.628169e-003	1.273672e-003
1.124879484778102e-003	1.586686e-003	1.304049e-003
1.151160973242003e-003	1.240950e-003	1.342211e-003
1.164519683070045e-003	9.746252e-004	1.357914e-003
1.175534566129891e-003	7.311509e-004	1.367418e-003
1.186902019746422e-003	5.068223e-004	1.374412e-003
1.198371697295271e-003	3.355435e-004	1.379225e-003
1.209753252972187e-003	2.414726e-004	1.382487e-003
1.221774344542530e-003	2.371931e-004	1.385357e-003
1.235372221113466e-003	3.396117e-004	1.389238e-003
1.247860038010004e-003	5.184963e-004	1.394620e-003
1.261834868081922e-003	7.801253e-004	1.403899e-003
1.277714987784813e-003	1.087255e-003	1.418858e-003
1.293631037072816e-003	1.334123e-003	1.438204e-003
1.311517215488618e-003	1.466235e-003	1.463350e-003
1.331182714890894e-003	1.389893e-003	1.490985e-003
1.359665608261215e-003	1.002691e-003	1.526016e-003
1.374645495990894e-003	7.218640e-004	1.540082e-003
1.385570827570880e-003	5.107554e-004	1.547034e-003
1.396318788849004e-003	3.387361e-004	1.551585e-003
1.407245788675818e-003	2.209438e-004	1.554598e-003
1.419154412053681e-003	1.688823e-004	1.556880e-003
1.430433334973059e-003	2.024049e-004	1.559035e-003
1.445625186001679e-003	3.547349e-004	1.563315e-003
1.460191848407096e-003	5.774956e-004	1.570148e-003
1.476261715714863e-003	8.605133e-004	1.581727e-003
1.491547854967391e-003	1.099454e-003	1.596731e-003
1.508795474493500e-003	1.265105e-003	1.617233e-003
1.527046398042627e-003	1.269325e-003	1.640228e-003
1.550716660896603e-003	1.060277e-003	1.668480e-003
1.562337382813885e-003	8.817851e-004	1.680137e-003
1.574765349986050e-003	6.509527e-004	1.689629e-003
1.586610649655231e-003	4.376918e-004	1.696138e-003
1.597486383995552e-003	2.707645e-004	1.700049e-003
1.607494467216277e-003	1.587982e-004	1.702221e-003
1.617091378543968e-003	1.006773e-004	1.703452e-003
1.627425084072310e-003	9.666352e-005	1.704453e-003
1.638533076154898e-003	1.562506e-004	1.705858e-003
1.650235161600239e-003	2.811949e-004	1.708479e-003
1.663702281112210e-003	4.777003e-004	1.713694e-003
1.678082522880282e-003	7.087051e-004	1.722300e-003
1.693288838435902e-003	9.265020e-004	1.734812e-003
1.709660066797718e-003	1.075000e-003	1.751270e-003
1.727880688895522e-003	1.090551e-003	1.770942e-003
1.750143971141236e-003	9.277807e-004	1.793895e-003
1.762168856209385e-003	7.653087e-004	1.804377e-003
1.774320685661912e-003	5.609557e-004	1.812448e-003
1.785690724657999e-003	3.692411e-004	1.817803e-003
1.796010791593769e-003	2.135550e-004	1.820881e-003
1.805076785926381e-003	1.042012e-004	1.822365e-003
1.813235782520531e-003	3.688140e-005	1.822938e-003
1.821922661353765e-003	9.937226e-007	1.823083e-003
1.829864586386102e-003	1.186298e-006	1.823079e-003
1.837436536703326e-003	3.424635e-005	1.823236e-003
1.848100448388557e-003	1.246818e-004	1.824130e-003
1.859161770340358e-003	2.575474e-004	1.826312e-003
1.872249768381199e-003	4.449307e-004	1.830993e-003
1.885703577713963e-003	6.375514e-004	1.838352e-003
1.900961979840898e-003	8.139610e-004	1.849523e-003
1.917095655975173e-003	9.086407e-004	1.863449e-003
1.936075466422828e-003	8.687691e-004	1.880138e-003
1.960697033894935e-003	6.402953e-004	1.899354e-003
1.973071665522262e-003	4.678219e-004	1.906777e-003
1.982730108810281e-003	3.156494e-004	1.910658e-003
1.992069615075367e-003	1.757286e-004	1.912975e-003
2.000571181263147e-003	6.509232e-005	1.914011e-003
2.008943756143715e-003	-2.028292e-005	1.914185e-003
2.017335103427028e-003	-7.670344e-005	1.913756e-003
2.026302032039038e-003	-9.804564e-005	1.912950e-003
2.039020117609072e-003	-6.787432e-005	1.911857e-003
2.050804474492388e-003	1.354718e-005	1.911466e-003
2.061257625517217e-003	1.252181e-004	1.912149e-003
2.072033408208563e-003	2.642622e-004	1.914287e-003
2.084158868260246e-003	4.255798e-004	1.918556e-003
2.097649288152634e-003	5.818462e-004	1.925440e-003
2.112731386492178e-003	6.948254e-004	1.935132e-003
2.129651555767138e-003	7.149989e-004	1.947028e-003
2.150121338928280e-003	6.074441e-004	1.960843e-003
2.161731053317087e-003	4.860238e-004	1.967390e-003
2.172938769844961e-003	3.331543e-004	1.972028e-003
2.182789921132528e-003	1.906055e-004	1.974682e-003
2.191357667568320e-003	7.093416e-005	1.975828e-003
2.199834994249470e-003	-3.423487e-005	1.975968e-003
2.208391255503160e-003	-1.191485e-004	1.975273e-003
2.218045156485826e-003	-1.805046e-004	1.973753e-003
2.230774449504448e-003	-2.011990e-004	1.971268e-003
2.246739939684963e-003	-1.483953e-004	1.968347e-003
2.257723240386003e-003	-6.444631e-005	1.967040e-003
2.267203149333536e-003	3.715367e-005	1.966872e-003
2.277223645644382e-003	1.582665e-004	1.967838e-003
2.286936544902838e-003	2.749397e-004	1.969999e-003
2.299673706052273e-003	4.074954e-004	1.974449e-003
2.312999194666968e-003	4.993878e-004	1.980530e-003
2.329401888538882e-003	5.256337e-004	1.988951e-003
2.347693230388405e-003	4.523408e-004	1.998032e-003
2.359862495679824e-003	3.455051e-004	2.003058e-003
2.369874899141319e-003	2.264996e-004	2.006006e-003
2.378477424835928e-003	1.134038e-004	2.007491e-003
2.387025343952938e-003	4.025178e-007	2.007955e-003
2.395828405581362e-003	-1.080771e-004	2.007457e-003
2.404576666092809e-003	-1.980978e-004	2.006034e-003
2.416825892638025e-003	-2.844868e-004	2.002937e-003
2.430396271091533e-003	-3.167148e-004	1.998814e-003
2.448755131899443e-003	-2.692433e-004	1.993248e-003
2.459775817460420e-003	-1.946453e-004	1.990529e-003
2.468934858100196e-003	-1.059239e-004	1.989076e-003
2.477235252161017e-003	-1.528526e-005	1.988536e-003
2.485463041351649e-003	7.650330e-005	1.988772e-003
2.493775719151453e-003	1.629808e-004	1.989807e-003
2.504777169454485e-003	2.569840e-004	1.992194e-003
2.517094413860073e-003	3.222054e-004	1.995794e-003
2.532191386588593e-003	3.322004e-004	2.000720e-003
2.549658964096849e-003	2.594268e-004	2.005990e-003
2.561487068856074e-003	1.619569e-004	2.008630e-003
2.571137602938595e-003	5.651124e-005	2.009738e-003
2.580077782122438e-003	-5.087455e-005	2.009755e-003
2.589363921568788e-003	-1.618178e-004	2.008705e-003
2.599905051860765e-003	-2.742902e-004	2.006281e-003
2.612987964698296e-003	-3.788178e-004	2.001865e-003
2.627909777799190e-003	-4.347042e-004	1.995707e-003
2.646232639382293e-003	-4.112318e-004	1.987869e-003
2.662697698330679e-003	-3.179591e-004	1.981604e-003
2.672722580736818e-003	-2.314071e-004	1.978674e-003
2.681337259641229e-003	-1.457658e-004	1.976989e-003
2.689310844671083e-003	-6.610530e-005	1.976116e-003
2.697292702432665e-003	7.944753e-006	1.975871e-003
2.705417208501809e-003	7.225007e-005	1.976185e-003
2.713657570569875e-003	1.195645e-004	1.976989e-003
2.725081942500260e-003	1.509251e-004	1.978556e-003
2.737787920266505e-003	1.349418e-004	1.980288e-003
2.756030133921594e-003	3.754175e-005	1.981931e-003
2.768175233806323e-003	-6.688324e-005	1.981880e-003
2.779668323979945e-003	-1.884456e-004	1.980392e-003
2.791666391920660e-003	-3.168234e-004	1.977263e-003
2.805531177784634e-003	-4.442917e-004	1.971850e-003
2.820905657222361e-003	-5.355999e-004	1.964202e-003
2.838870090537886e-003	-5.559343e-004	1.954349e-003
2.861227335744940e-003	-4.777279e-004	1.942446e-003
2.872211865073504e-003	-4.012331e-004	1.937449e-003
2.884061154588715e-003	-2.972170e-004	1.933293e-003
2.895264262645378e-003	-1.994161e-004	1.930447e-003
2.905389282561655e-003	-1.217228e-004	1.928760e-003
2.914452441706691e-003	-6.823558e-005	1.927855e-003
2.922610087704138e-003	-3.775459e-005	1.927396e-003
2.930396889872146e-003	-2.724311e-005	1.927127e-003
2.938777708733790e-003	-3.879885e-005	1.926811e-003
2.950900929143813e-003	-9.104202e-005	1.925950e-003
2.964078095713874e-003	-1.848361e-004	1.924020e-003
2.979670468213668e-003	-3.273644e-004	1.919946e-003
2.994485748368996e-003	-4.682291e-004	1.913986e-003
3.011252334346102e-003	-6.009840e-004	1.904903e-003
3.028439472338992e-003	-6.750436e-004	1.893862e-003
3.049196085084593e-003	-6.607730e-004	1.880044e-003
3.076909872712930e-003	-5.229544e-004	1.863196e-003
3.092380750974665e-003	-4.105361e-004	1.855531e-003
3.104491011704035e-003	-3.216175e-004	1.851005e-003
3.117095005456900e-003	-2.532359e-004	1.847395e-003
3.131717640212354e-003	-2.172204e-004	1.843958e-003
3.145882509608592e-003	-2.372283e-004	1.840635e-003
3.165997951288595e-003	-3.413454e-004	1.834814e-003
3.181894168261393e-003	-4.650861e-004	1.828464e-003
3.198478503519621e-003	-6.072291e-004	1.819434e-003
3.217456369527834e-003	-7.395313e-004	1.806524e-003
3.236494804330806e-003	-8.020123e-004	1.791797e-003
